"","region","region_code","geography","year","P","G","E","F","g","e","f","ef","G_ppp","G_mer"
"1595","Hungary","HUN","nation",1985,0.010648713,NA,1.13612828802106,79.5282906289848,NA,NA,69.9993930857136,NA,NA,NA
"1596","Hungary","HUN","nation",1984,0.010668095,NA,1.10130233269688,79.2799841586428,NA,NA,71.9874840948544,NA,NA,NA
"1597","Hungary","HUN","nation",1983,0.010689463,NA,1.07245171221613,77.7621045116974,NA,NA,72.5087233540883,NA,NA,NA
"1598","Hungary","HUN","nation",1982,0.010705535,NA,1.09176669724053,81.5772653057465,NA,NA,74.7204192177095,NA,NA,NA
"1599","Hungary","HUN","nation",1981,0.010711848,NA,1.08694084372228,81.4666316586124,NA,NA,74.95038219341,NA,NA,NA
"1600","Hungary","HUN","nation",1980,0.010711122,NA,1.09809103161697,83.1036044353925,NA,NA,75.6800684484416,NA,NA,NA
"1601","Hungary","HUN","nation",1979,0.010704152,NA,1.09477045764912,84.3881140144348,NA,NA,77.0829295080244,NA,NA,NA
"1602","Hungary","HUN","nation",1978,0.010684822,NA,1.10557804946325,85.4857324775011,NA,NA,77.3222049035827,NA,NA,NA
"1603","Hungary","HUN","nation",1977,0.010648031,NA,1.03371838744947,80.5146338510125,NA,NA,77.8883638218616,NA,NA,NA
"1604","Hungary","HUN","nation",1976,0.010598677,NA,0.983123864088649,76.0818436477169,NA,NA,77.387851548334,NA,NA,NA
"1605","Hungary","HUN","nation",1975,0.010540525,NA,0.920219510908435,72.8144164517883,NA,NA,79.1272251768563,NA,NA,NA
"1606","Hungary","HUN","nation",1974,0.01047872,NA,0.869232560929785,71.709016345712,NA,NA,82.4969284043014,NA,NA,NA
"1607","Hungary","HUN","nation",1973,0.010432055,NA,0.843399351319785,69.8921018976673,NA,NA,82.8695229469851,NA,NA,NA
"1608","Hungary","HUN","nation",1972,0.010398489,NA,0.778849577193262,65.4433934618037,NA,NA,84.0257161050814,NA,NA,NA
"1609","Hungary","HUN","nation",1971,0.010367537,NA,0.754355613269662,64.0813013021885,NA,NA,84.9483985735003,NA,NA,NA
"1610","Hungary","HUN","nation",1970,0.01033791,NA,0.730621119091427,62.9699184107619,NA,NA,86.1868303082573,NA,NA,NA
"1611","Hungary","HUN","nation",1969,0.010298723,NA,0.67814752364696,59.5307332041119,NA,NA,87.7843406165755,NA,NA,NA
"1612","Hungary","HUN","nation",1968,0.010255815,NA,0.633259149380577,56.4212216367466,NA,NA,89.0965755361531,NA,NA,NA
"1613","Hungary","HUN","nation",1967,0.010216604,NA,0.610356157153192,55.281971118404,NA,NA,90.5732996554811,NA,NA,NA
"1614","Hungary","HUN","nation",1966,0.010178653,NA,0.639588655047229,59.3483319849652,NA,NA,92.7914082224969,NA,NA,NA
"1615","Hungary","HUN","nation",1965,0.010147935,NA,0.631116455234443,59.5026929010836,NA,NA,94.2816375766655,NA,NA,NA
"1616","Hungary","HUN","nation",1964,0.010119835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","Hungary","HUN","nation",1963,0.010087947,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","Hungary","HUN","nation",1962,0.010061734,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","Hungary","HUN","nation",1961,0.010029321,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","Hungary","HUN","nation",1960,0.009983967,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","Iceland","ISL","nation",2019,0.000361313,0.0185469699510792,0.208165680696043,3.25617542234403,51.3321412489426,11.2237029145524,15.6422298404634,175.563740650508,0.0201879847019938,0.0185469699510792
"1622","Iceland","ISL","nation",2018,0.000352721,0.018197812725278,0.217239141774088,3.67824976990325,51.592654605986,11.9376512470824,16.9318003186017,202.125927188706,0.0198079344430211,0.018197812725278
"1623","Iceland","ISL","nation",2017,0.0003434,0.0175291758153862,0.210530517799833,3.56994909935704,51.0459400564537,12.0102918709413,16.9569197694714,203.657555663486,0.0190801373018338,0.0175291758153862
"1624","Iceland","ISL","nation",2016,0.000335439,0.0167669530002045,0.201244276744705,3.24221223413686,49.9851031043036,12.0024357879605,16.1108295181476,193.369196782344,0.0182504738811787,0.0167669530002045
"1625","Iceland","ISL","nation",2015,0.000330815,0.0157248607184616,0.200241541728284,2.91868154850771,47.5336992532431,12.73407410809,14.5758044175878,185.609373638589,0.0171161784627152,0.0157248607184616
"1626","Iceland","ISL","nation",2014,0.000327386,0.0150119456717101,0.191858140093932,2.70377196723125,45.8539634306601,12.7803646702164,14.0925580009663,180.108030388525,0.016340185505612,0.0150119456717101
"1627","Iceland","ISL","nation",2013,0.000323764,0.0147056817380562,0.192111626095689,2.66906663623343,45.4209910244999,13.063768787987,13.8933113548473,181.499007239241,0.0160068236883618,0.0147056817380562
"1628","Iceland","ISL","nation",2012,0.000320716,0.0141219032804591,0.186164728569909,2.50914771716486,44.0324252000496,13.1826939239494,13.4781047754845,177.677729930132,0.0153713931785583,0.0141219032804591
"1629","Iceland","ISL","nation",2011,0.000319014,0.0139411647766653,0.184338926339565,2.51113517542086,43.7007929954964,13.2226344995299,13.6223814757127,180.123771266516,0.0151746631380571,0.0139411647766653
"1630","Iceland","ISL","nation",2010,0.000318041,0.0136836896902042,0.184315165784695,2.53321656061087,43.02492348535,13.469697863482,13.7439398967853,185.126717863555,0.014894406949562,0.0136836896902042
"1631","Iceland","ISL","nation",2009,0.000318499,0.0141705729484567,0.184323256526944,2.61399810026112,44.4917345060948,13.0074667550417,14.1815967746805,184.466648580064,0.0154243690832791,0.0141705729484567
"1632","Iceland","ISL","nation",2008,0.000317414,0.0152007612323718,0.184612365478486,2.79791921552631,47.8893849432344,12.1449421286437,15.1556436009828,184.064414456285,0.016545707251762,0.0152007612323718
"1633","Iceland","ISL","nation",2007,0.000311566,0.0149038788248275,0.148006643199123,3.05969327191469,47.8353826310557,9.93074654851378,20.6726752649763,205.295098536209,0.0162225570273531,0.0149038788248275
"1634","Iceland","ISL","nation",2006,0.000303782,0.013627609658386,0.129569332300365,2.95454498715415,44.8598325719957,9.50785468239709,22.8028109329527,216.80581270069,0.0148333650204804,0.013627609658386
"1635","Iceland","ISL","nation",2005,0.000296734,0.0129479926764791,0.118022606577993,2.90228408803128,43.6350154565338,9.11512769020865,24.5909167080914,224.149345813539,0.0140936163030274,0.0129479926764791
"1636","Iceland","ISL","nation",2004,0.000292074,0.0121771773421916,0.11754178275845,2.89718165882485,41.69209632556,9.65262962469887,24.6481003676674,237.918983801498,0.0132546001069746,0.0121771773421916
"1637","Iceland","ISL","nation",2003,0.000289521,0.0112707597573608,0.115191398578691,2.79360831018592,38.9289887689004,10.2203756497836,24.2518829066695,247.863353520728,0.0122679837278869,0.0112707597573608
"1638","Iceland","ISL","nation",2002,0.000287523,0.0110207930746702,0.114627174143865,2.758856249,38.3301268930493,10.4009914138866,24.0680821943446,250.331916252094,0.0119959002781657,0.0110207930746702
"1639","Iceland","ISL","nation",2001,0.000284968,0.0109462305267459,0.110360559307009,2.65343230808,38.412139351597,10.0820605812526,24.043302469123,242.406032067079,0.0119147405210297,0.0109462305267459
"1640","Iceland","ISL","nation",2000,0.000281205,0.010535472404082,0.109231265696236,2.78103726332,37.4654519090415,10.3679513843075,25.4600845792071,263.968919157577,0.0114676389880876,0.010535472404082
"1641","Iceland","ISL","nation",1999,0.000277381,0.0100441532742372,0.102875182289722,2.64596120252,36.210675115589,10.2422951423484,25.720111922313,263.432977402562,0.0109328485019184,0.0100441532742372
"1642","Iceland","ISL","nation",1998,0.000274047,0.00965384354481439,0.0939181710533891,2.60766449624,35.2269630567545,9.72857811683076,27.7652819150155,270.116714046057,0.0105080046127327,0.00965384354481439
"1643","Iceland","ISL","nation",1997,0.000271128,0.00901423317247321,0.0868350984852668,2.60086110308,33.2471495842304,9.63310986345853,29.9517263001813,288.528270049887,0.00981180224403747,0.00901423317247321
"1644","Iceland","ISL","nation",1996,0.000268916,0.00852325328233878,0.0828945789304949,2.62548392548,31.6948537176619,9.72569700612588,31.672564832996,308.037768972597,0.00927738101312133,0.00852325328233878
"1645","Iceland","ISL","nation",1995,0.000267468,0.00815051680180015,0.0782290753307098,2.37106298908,30.4728670412915,9.59805092524095,30.3092293888997,290.909527179469,0.00887166523384111,0.00815051680180015
"1646","Iceland","ISL","nation",1994,0.000266021,0.00814102569271823,0.0758056642925118,2.32692326128,30.602943725188,9.31156185397086,30.6959022521205,285.826792484063,0.00886133436225097,0.00814102569271823
"1647","Iceland","ISL","nation",1993,0.000263725,0.00785746108434969,0.0749673221350694,2.3044341322,29.7941457364667,9.54090912195386,30.7391816403429,293.279738513744,0.00855268028070177,0.00785746108434969
"1648","Iceland","ISL","nation",1992,0.000261057,0.00775559526002866,0.0721636006148519,2.21684078632,29.7084363186149,9.30471462155507,30.719653224506,285.837606527163,0.00844180148440927,0.00775559526002866
"1649","Iceland","ISL","nation",1991,0.000257797,0.00802639741211853,0.0697009656816499,2.12485877968,31.1345648402368,8.68396643012132,30.4853563921197,264.733811519452,0.00873656390210215,0.00802639741211853
"1650","Iceland","ISL","nation",1990,0.000254826,0.00804437865090001,0.0714051823777998,2.24192660836,31.5681235466554,8.87640742393583,31.3972534444086,278.694813565144,0.0087561361003858,0.00804437865090001
"1651","Iceland","ISL","nation",1989,0.000252852,0.00795139736929523,0.0713399617548286,2.23534808752,31.4468438821731,8.97200308845234,31.3337438447492,281.126446547864,NA,0.00795139736929523
"1652","Iceland","ISL","nation",1988,0.00024974,0.00793090076050732,0.0688770146106674,2.08201651564,31.7566299371639,8.68463957507161,30.2280307502983,262.519552130522,NA,0.00793090076050732
"1653","Iceland","ISL","nation",1987,0.000245859,0.00793802323424126,0.0653117275318691,1.98778534204,32.2868930331664,8.22770677341206,30.4353508498156,250.413142338201,NA,0.00793802323424126
"1654","Iceland","ISL","nation",1986,0.00024318,0.00731305404173777,0.0632892592483221,1.91563590804,30.0725966022608,8.65428573166717,30.2679464223748,261.947456850024,NA,0.00731305404173777
"1655","Iceland","ISL","nation",1985,0.000241405,0.00688154394141187,0.060543149085673,1.87311354468,28.5062195953351,8.79790198262564,30.9384888788888,272.193792647017,NA,0.00688154394141187
"1656","Iceland","ISL","nation",1984,0.000239511,0.00666216927399473,0.0611650947373213,1.87263627852,27.8157131572025,9.1809577664252,30.6160938123647,281.085064264232,NA,0.00666216927399473
"1657","Iceland","ISL","nation",1983,0.000236977,0.00639798875428938,0.0581123172081156,1.74979811364,26.9983532338133,9.08290393120112,30.1106236630267,273.491902039823,NA,0.00639798875428938
"1658","Iceland","ISL","nation",1982,0.00023386,0.00653864559383453,0.0563116584139349,1.72108658908,27.9596578886279,8.61212885846462,30.5635926477012,263.217598259624,NA,0.00653864559383453
"1659","Iceland","ISL","nation",1981,0.000230755,0.00640073746555993,0.0550068052195507,1.88238785188,27.7382395421981,8.59382305797146,34.2209994630074,294.089214252022,NA,0.00640073746555993
"1660","Iceland","ISL","nation",1980,0.000228138,0.00613891241493111,0.0539520707267097,1.8856697134,26.9087675658203,8.78853892677912,34.9508311358747,307.166739960919,NA,0.00613891241493111
"1661","Iceland","ISL","nation",1979,0.000225735,0.0058052322671222,0.0533101966514231,1.9956496308,25.71702335536,9.18312897717189,37.4346702160726,343.767404812089,NA,0.0058052322671222
"1662","Iceland","ISL","nation",1978,0.000223537,0.00553614345366061,0.0511672153167023,2.0096835354,24.7661168113583,9.24239332759153,39.276781489103,363.011463164156,NA,0.00553614345366061
"1663","Iceland","ISL","nation",1977,0.000221799,0.00522195341977736,0.0489987557099788,1.885401919,23.5436292308683,9.38322343596621,38.4785672958636,361.05299443295,NA,0.00522195341977736
"1664","Iceland","ISL","nation",1976,0.000220154,0.00479860700623121,0.0463199278621003,1.8153756862,21.7965924136341,9.65278627775763,39.1921095301483,378.313057068989,NA,0.00479860700623121
"1665","Iceland","ISL","nation",1975,0.000217979,0.00452872371621416,0.0448380916203499,1.7877253714,20.7759633552505,9.90082293159469,39.8706837600697,394.752580070058,NA,0.00452872371621416
"1666","Iceland","ISL","nation",1974,0.000215209,0.00449964900561815,0.0467559377043333,1.9043736110256,20.9082752376441,10.3910188652393,40.7300912895412,423.227146972541,NA,0.00449964900561815
"1667","Iceland","ISL","nation",1973,0.000212317,0.00425674660857616,0.0480098267115148,2.0353892799712,20.0490144857744,11.2785258616964,42.3952640404558,478.15608189373,NA,0.00425674660857616
"1668","Iceland","ISL","nation",1972,0.000209137,0.00398549353139453,0.0397667776183997,1.779864603808,19.056855225974,9.97788035663559,44.7575768116669,446.58574647974,NA,0.00398549353139453
"1669","Iceland","ISL","nation",1971,0.000206098,0.00375361987776833,0.0365808579435865,1.663034914888,18.2127913796753,9.74548812474193,45.4618893152442,443.048302450044,NA,0.00375361987776833
"1670","Iceland","ISL","nation",1970,0.000204438,0.0033200000598023,0.0336094386398799,1.5281973288592,16.2396426290724,10.1233247091813,45.4692904940664,460.300391967524,NA,0.0033200000598023
"1671","Iceland","ISL","nation",1969,0.000203369,NA,0.0278700680625203,1.5064288446672,NA,NA,54.0518538127665,NA,NA,NA
"1672","Iceland","ISL","nation",1968,0.000201488,NA,0.0280182747603553,1.6548859176096,NA,NA,59.0645188457925,NA,NA,NA
"1673","Iceland","ISL","nation",1967,0.000198751,NA,0.0264795746171999,1.5459422036064,NA,NA,58.3824410306888,NA,NA,NA
"1674","Iceland","ISL","nation",1966,0.00019557,NA,0.0267518437593422,1.6026794123856,NA,NA,59.9091197901422,NA,NA,NA
"1675","Iceland","ISL","nation",1965,0.000192286,NA,0.0254825864889978,1.4972161402704,NA,NA,58.7544808654658,NA,NA,NA
"1676","Iceland","ISL","nation",1964,0.000188983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677","Iceland","ISL","nation",1963,0.000185653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678","Iceland","ISL","nation",1962,0.000182378,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","Iceland","ISL","nation",1961,0.000179029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","Iceland","ISL","nation",1960,0.000175574,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","India","IND","nation",2019,1.366417754,2.96395165966441,32.2821909029606,2480.35446140002,2.1691401849748,10.8916050630245,76.8335231290807,836.840389522701,9.22917705361089,2.96395165966441
"1682","India","IND","nation",2018,1.352617328,2.82216943912696,31.5640100783997,2452.50115702479,2.08645075048673,11.1843072357002,77.6992895051418,869.012725821123,8.78769440927438,2.82216943912696
"1683","India","IND","nation",2017,1.338658835,2.65942369653708,29.6994238661555,2329.81656717134,1.98663290974887,11.1676164669917,78.4465240023165,876.060693226533,8.28093537756552,2.65942369653708
"1684","India","IND","nation",2016,1.324509589,2.48442523378348,28.4984236129,2242.89244054928,1.87573216110818,11.4708316536861,78.7023335400917,902.781218790645,7.73602372504366,2.48442523378348
"1685","India","IND","nation",2015,1.310152403,2.29494736071964,27.269474437682,2149.37918013797,1.7516644288593,11.8823964786412,78.8199708450511,936.57014401584,7.14602596561805,2.29494736071964
"1686","India","IND","nation",2014,1.295604184,2.12502497774768,26.4077726193295,2083.5408014756,1.64018070024053,12.4270410446277,78.8987708849979,980.478264158545,6.61692025206629,2.12502497774768
"1687","India","IND","nation",2013,1.280846129,1.97841958361795,24.7161751016832,1929.35303527836,1.54461924724914,12.4928884177767,78.060340135192,975.199119162648,6.160419170132,1.97841958361795
"1688","India","IND","nation",2012,1.26578279,1.85965973429056,23.8029239334945,1848.1328730664,1.46917761007839,12.7996124745773,77.6431029326521,993.801628861662,5.79062377460699,1.85965973429056
"1689","India","IND","nation",2011,1.250288729,1.76344011190405,22.6342993680103,1735.15056007701,1.41042630474201,12.8353093565345,76.6602284376139,983.957747339379,5.49101432310289,1.76344011190405
"1690","India","IND","nation",2010,1.23428117,1.67561533560056,21.3777379805915,1660.6540804804,1.35756371913262,12.7581417562817,77.6814685439629,991.071187520016,5.21754481237195,1.67561533560056
"1691","India","IND","nation",2009,1.217726215,1.54438031059335,20.4011444992621,1596.23957922573,1.26824921034762,13.2099226850567,78.2426485574604,1033.57933811812,4.80890411221837,1.54438031059335
"1692","India","IND","nation",2008,1.200669765,1.43181278142086,18.9609082414865,1466.5575840911,1.19251173233371,13.2425890364456,77.3463784230689,1024.2663029141,4.45839041411775,1.43181278142086
"1693","India","IND","nation",2007,1.183209472,1.38894038549375,17.9413332396612,1366.44343010374,1.17387530979278,12.9172809913532,76.1617551968251,983.802792672044,4.32489399509432,1.38894038549375
"1694","India","IND","nation",2006,1.165486291,1.29010762611685,16.5016611391562,1253.70221628714,1.1069264701603,12.7909182188351,75.9743037815921,971.781106403282,4.0171477361389,1.29010762611685
"1695","India","IND","nation",2005,1.147609927,1.19387273748577,15.698608009407,1203.63154483953,1.04031231291865,13.1493144256459,76.6712274182711,1008.17407672305,3.71749074847694,1.19387273748577
"1696","India","IND","nation",2004,1.129623456,1.10622200444392,14.8140606547767,1114.38139210901,0.97928384770006,13.3915801667889,75.2245733346369,1007.37590432328,3.4445631750854,1.10622200444392
"1697","India","IND","nation",2003,1.111523144,1.0250110302429,13.8078197648563,1062.19411425237,0.922167960042855,13.4708987098258,76.9269973349356,1036.27578914995,3.19168777573347,1.0250110302429
"1698","India","IND","nation",2002,1.093317189,0.95031281757094,13.2965172777762,1019.02864040056,0.869201387421835,13.9917267576828,76.6387633026099,1072.30863517684,2.95909186679215,0.95031281757094
"1699","India","IND","nation",2001,1.075000085,0.915487884378979,12.711134247083,967.571005978203,0.851616569294484,13.8845466597361,76.1199580753577,1056.89110963446,2.85065370341631,0.915487884378979
"1700","India","IND","nation",2000,1.056575549,0.873357417209469,12.6453570476414,959.028188952923,0.826592493112359,14.4790171795249,75.8403408729212,1098.09359840005,2.71946750825995,0.873357417209469
"1701","India","IND","nation",1999,1.038058156,0.841052658954873,12.0193478029213,911.255686431206,0.810217283197063,14.290838599639,75.8157348778711,1083.47043045268,2.61887668633018,0.841052658954873
"1702","India","IND","nation",1998,1.019483581,0.772701383365473,11.704278027337,894.405670793576,0.757934112688248,15.1472202319083,76.4169877633259,1157.50494311014,2.40604392227418,0.772701383365473
"1703","India","IND","nation",1997,1.00090003,0.727697541481731,11.0389819748005,854.108794440618,0.727043180807709,15.1697392742637,77.3720616982937,1173.71400307536,2.26591058930181,0.727697541481731
"1704","India","IND","nation",1996,0.982365243,0.699374141678858,10.4572847582371,811.898021748422,0.711928833661777,14.9523468699232,77.6394676552055,1160.89225117682,2.17771695406198,0.699374141678858
"1705","India","IND","nation",1995,0.963922588,0.650281030594288,10.0495130651291,773.078701790782,0.67461955834392,15.4541076739466,76.9269811164579,1188.8378492054,2.02485042102163,0.650281030594288
"1706","India","IND","nation",1994,0.945601831,0.604493704287742,9.34606667073548,724.029139778569,0.639268754004498,15.4609826445549,77.4688609964294,1197.74471535923,1.8822774678101,0.604493704287742
"1707","India","IND","nation",1993,0.92740386,0.566753986666965,8.87383206770453,693.360798220188,0.611118856748089,15.6572909524481,78.1354428312441,1223.38936210716,1.76476322470843,0.566753986666965
"1708","India","IND","nation",1992,0.909307016,0.541049915924762,8.6579970839121,671.280927858942,0.595013462345002,16.0022150065653,77.5330508145222,1240.70054924893,1.68472567783926,0.541049915924762
"1709","India","IND","nation",1991,0.891273209,0.512929110762338,8.2325744011178,634.471788868213,0.57550154720553,16.0501212124268,77.0684548908621,1236.95804265278,1.59716288345702,0.512929110762338
"1710","India","IND","nation",1990,0.873277798,0.507565004254755,7.80656266229642,601.60826273567,0.581218262295448,15.3804194474727,77.064424992228,1185.28318085877,1.58046008449891,0.507565004254755
"1711","India","IND","nation",1989,0.855334678,0.480951757294595,7.27406082002611,558.580164868374,0.562296571932741,15.1243044852221,76.7906921166449,1161.40580920308,NA,0.480951757294595
"1712","India","IND","nation",1988,0.83746893,0.453953579378036,6.66101522520056,511.491548785867,0.542054234033537,14.6733400237241,76.7888274524197,1126.74857523244,NA,0.453953579378036
"1713","India","IND","nation",1987,0.819682102,0.414086253764644,6.1205669080954,474.680549834046,0.505179084372204,14.7808985506053,77.5549972676889,1146.33254670618,NA,0.414086253764644
"1714","India","IND","nation",1986,0.801975244,0.398292538163164,5.75242640332215,437.854248712551,0.496639442604994,14.4427169784577,76.1164451334276,1099.3282744684,NA,0.398292538163164
"1715","India","IND","nation",1985,0.784360008,0.380135139299924,5.37312643773699,408.900946608619,0.48464370368552,14.1347796671268,76.1011212646685,1075.67258149739,NA,0.380135139299924
"1716","India","IND","nation",1984,0.76683341,0.361158776510805,5.08769678592874,385.94122230117,0.470974232214015,14.0871470301277,75.8577483171922,1068.61925391871,NA,0.361158776510805
"1717","India","IND","nation",1983,0.749428958,0.347867664947465,4.76422501158389,364.590301514568,0.464176972659048,13.6955097919302,76.5266755092572,1048.07183378089,NA,0.347867664947465
"1718","India","IND","nation",1982,0.732239504,0.324234555451756,4.52785994652116,341.760908245293,0.442798501966313,13.9647667726609,75.4795670099899,1054.05454939594,NA,0.324234555451756
"1719","India","IND","nation",1981,0.715384993,0.313343568872088,4.5673183672306,339.812439392779,0.438006908081853,14.576071829625,74.4008654686415,1084.47235925718,NA,0.313343568872088
"1720","India","IND","nation",1980,0.698952844,0.295589841122927,4.12363106645461,310.306774510611,0.422903839165045,13.9505168742918,75.2508576809721,1049.78835988333,NA,0.295589841122927
"1721","India","IND","nation",1979,0.682995354,0.276935931059836,4.00282125655165,295.893321007215,0.405472642585261,14.4539613954492,73.9211925895791,1068.45406399534,NA,0.276935931059836
"1722","India","IND","nation",1978,0.667499806,0.29224421708931,3.79010612411501,276.549078404685,0.437819179065514,12.9689687681887,72.9660514372165,946.294442227309,NA,0.29224421708931
"1723","India","IND","nation",1977,0.652408776,0.276451818260547,3.65131664456198,277.614495752615,0.423740189326556,13.2077866860717,76.0313395898095,1004.20571475848,NA,0.276451818260547
"1724","India","IND","nation",1976,0.637630087,0.257752482445013,3.45260449849203,263.835852939213,0.404235132093152,13.3950387819391,76.4164714071498,1023.60159807771,NA,0.257752482445013
"1725","India","IND","nation",1975,0.623102897,0.253535917382899,3.2919459963707,253.398561803329,0.406892535091037,12.9841405918006,76.9753094621525,999.458240153947,NA,0.253535917382899
"1726","India","IND","nation",1974,0.6088026,0.232282292035662,3.06386376228135,238.596797379668,0.381539586124734,13.1902597284986,77.8744800330188,1027.1846178573,NA,0.232282292035662
"1727","India","IND","nation",1973,0.594770134,0.229561219659359,2.89016263049415,219.012842889717,0.385966286026324,12.589942825634,75.7787262830503,954.049831302975,NA,0.229561219659359
"1728","India","IND","nation",1972,0.581087256,0.222237341112634,2.83206528538438,218.567267084224,0.382450894969608,12.7434267851011,77.1759281864715,983.485790416518,NA,0.222237341112634
"1729","India","IND","nation",1971,0.567868018,0.223473824717617,2.68994606316189,206.588651675891,0.393531274229317,12.0369625684839,76.8002951825204,924.442278360511,NA,0.223473824717617
"1730","India","IND","nation",1970,0.555189792,0.219861650853232,2.58711341109704,189.897311106274,0.396011695498234,11.767006210756,73.4012317711846,863.712750128667,NA,0.219861650853232
"1731","India","IND","nation",1969,0.543084336,0.209078968136597,2.64526085089757,197.478015917854,0.384984346402871,12.6519700880165,74.6535132256795,944.514016296639,NA,0.209078968136597
"1732","India","IND","nation",1968,0.531513824,0.196245125108445,2.38629075824212,182.542312137466,0.369219230520794,12.1597454047506,76.4962574267091,930.175014725044,NA,0.196245125108445
"1733","India","IND","nation",1967,0.520400576,0.189814349385377,2.23297232979691,174.471595254208,0.364746616624377,11.7639806317453,78.134239697487,919.169682477383,NA,0.189814349385377
"1734","India","IND","nation",1966,0.5096315,0.176037703768975,2.16611902216738,170.025915383755,0.345421552178339,12.3048584240232,78.4933393058105,965.849427386817,NA,0.176037703768975
"1735","India","IND","nation",1965,0.499123324,0.176135157184686,2.1019355371713,167.452220565391,0.352889053096397,11.933651241287,79.665725995927,950.702989919321,NA,0.176135157184686
"1736","India","IND","nation",1964,0.488848135,0.180903353709483,NA,NA,0.370060435455038,NA,NA,NA,NA,0.180903353709483
"1737","India","IND","nation",1963,0.478825608,0.168355874365044,NA,NA,0.351601651106856,NA,NA,NA,NA,0.168355874365044
"1738","India","IND","nation",1962,0.46907719,0.158834757876736,NA,NA,0.33861113109494,NA,NA,NA,NA,0.158834757876736
"1739","India","IND","nation",1961,0.459642165,0.154311685268911,NA,NA,0.335721343730315,NA,NA,NA,NA,0.154311685268911
"1740","India","IND","nation",1960,0.450547679,0.14877324056512,NA,NA,0.33020532010136,NA,NA,NA,NA,0.14877324056512
"1741","Indonesia","IDN","nation",2019,0.270625568,1.20447984586169,8.4462474591374,632.085380445661,4.45072450013921,7.01236096905791,74.8362374538118,524.77871059226,3.19668269648547,1.20447984586169
"1742","Indonesia","IDN","nation",2018,0.267663435,1.14685372588345,7.79614231917841,580.719626600554,4.28468582525458,6.79785237055654,74.4880740788931,506.358930955394,3.04374330008714,1.14685372588345
"1743","Indonesia","IDN","nation",2017,0.264645886,1.09047916340798,7.17721344979494,526.971609267327,4.12052187883994,6.58170618076243,73.4228698858584,483.247756537069,2.89412553022037,1.09047916340798
"1744","Indonesia","IDN","nation",2016,0.261554226,1.03786179257264,6.9186731077579,501.997264388067,3.96805591117706,6.66627595048852,72.5568698751178,483.684116691223,2.75447932570995,1.03786179257264
"1745","Indonesia","IDN","nation",2015,0.258383256,0.988128596686365,6.73222436756255,497.93498466724,3.82427488523624,6.81310549066052,73.9629218340389,503.917188852785,2.62248770519692,0.988128596686365
"1746","Indonesia","IDN","nation",2014,0.255129004,0.942184637117353,6.72151942164402,486.137994320063,3.69297344616041,7.13397263853584,72.3256103009457,515.968924952352,2.50055269643202,0.942184637117353
"1747","Indonesia","IDN","nation",2013,0.251806402,0.897261717986534,7.17518624321814,532.869390425196,3.56329986394283,7.99675958461634,74.2655831308705,593.884013708911,2.38132752321348,0.897261717986534
"1748","Indonesia","IDN","nation",2012,0.248452413,0.850023661688382,6.88915408875612,513.002787674661,3.42127352044829,8.10466155150594,74.4652799263032,603.515891140837,2.25595798905089,0.850023661688382
"1749","Indonesia","IDN","nation",2011,0.245116206,0.801681840622493,6.53863832975466,480.059094465803,3.27061948985329,8.15615122911791,73.4188175359465,598.814978886193,2.12765906943935,0.801681840622493
"1750","Indonesia","IDN","nation",2010,0.241834215,0.755094160363071,5.99145842921685,428.016230134871,3.1223628152165,7.93471694488537,71.4377367700135,566.838220453286,2.004015629604,0.755094160363071
"1751","Indonesia","IDN","nation",2009,0.238620563,0.71085178201038,5.45736467846951,388.268957706991,2.97900471389961,7.6772188191403,71.1458699541916,546.202411716429,1.8865966077604,0.71085178201038
"1752","Indonesia","IDN","nation",2008,0.235469762,0.679403088245167,5.26758007343542,376.378807130348,2.88530927484934,7.75324717325186,71.45193843914,553.984539726628,1.80313195243077,0.679403088245167
"1753","Indonesia","IDN","nation",2007,0.232374245,0.640863459320349,5.33652279093103,387.219973312974,2.7578936698443,8.32708233449687,72.5603522149331,604.21602711384,1.70084799530504,0.640863459320349
"1754","Indonesia","IDN","nation",2006,0.229318262,0.602626663572802,4.97271833586087,358.693037722511,2.62790524538688,8.2517396531694,72.132184752108,595.216009188711,1.59936775571847,0.602626663572802
"1755","Indonesia","IDN","nation",2005,0.22628947,0.571204954434658,4.90152829866073,340.148068542983,2.52422242375952,8.58103253588189,69.396328617734,595.492153739527,1.51597471743642,0.571204954434658
"1756","Indonesia","IDN","nation",2004,0.223285676,0.540440020890984,4.78329500218536,330.642878346088,2.42039718164001,8.8507416499235,69.1245006203937,611.803096671081,1.43432475786634,0.540440020890984
"1757","Indonesia","IDN","nation",2003,0.220309469,0.514553483744125,4.80722624656962,338.121230442421,2.33559404450348,9.3425200653391,70.3360343573801,657.115812300204,1.36562203473352,0.514553483744125
